activity subject variable mean std
4 14 BodyGyroJerk.Y      -4.345773e-02 -0.9869113239
4 14 BodyGyroJerk.Z      -5.201216e-02 -0.9828191389
4 14 BodyGyroJerkMag     -9.883176e-01 -0.9869639898
4 14 BodyGyroMag         -9.427564e-01 -0.9470811583
4 14 GravityAcc.X         9.390388e-01 -0.9762803994
4 14 GravityAcc.Y        -3.645340e-02 -0.9503226636
4 14 GravityAcc.Z        -9.459705e-02 -0.9384157381
4 14 GravityAccMag       -9.441979e-01 -0.9254958296
4 15 BodyAcc.X            2.729034e-01 -0.9870843561
4 15 BodyAcc.X.1         -9.866196e-01 -0.9873847790
4 15 BodyAcc.Y           -1.171885e-02 -0.9224071629
4 15 BodyAcc.Y.1         -9.389264e-01 -0.9191627003
4 15 BodyAcc.Z           -1.136613e-01 -0.9493380251
4 15 BodyAcc.Z.1         -9.632270e-01 -0.9457047131
4 15 BodyAccJerk.X        7.847928e-02 -0.9881623339
4 15 BodyAccJerk.X.1     -9.881061e-01 -0.9893143597
4 15 BodyAccJerk.Y       -8.984376e-03 -0.9781269988
4 15 BodyAccJerk.Y.1     -9.781590e-01 -0.9797130459
4 15 BodyAccJerk.Z       -2.372075e-03 -0.9870110247
4 15 BodyAccJerk.Z.1     -9.849084e-01 -0.9876941136
4 15 BodyAccJerkMag      -9.861078e-01 -0.9846390185
4 15 BodyAccMag          -9.586698e-01 -0.9379779056
4 15 BodyAccMag.1        -9.497520e-01 -0.9411959381
4 15 BodyBodyAccJerkMag  -9.846894e-01 -0.9832762517
4 15 BodyBodyGyroJerkMag -9.901810e-01 -0.9895039417
4 15 BodyBodyGyroMag     -9.737622e-01 -0.9633782285
4 15 BodyGyro.X          -3.771111e-02 -0.9882041153
4 15 BodyGyro.X.1        -9.861526e-01 -0.9888819305
4 15 BodyGyro.Y          -8.034288e-02 -0.9753215195
4 15 BodyGyro.Y.1        -9.792017e-01 -0.9734560924
4 15 BodyGyro.Z           9.519781e-02 -0.9637658029
4 15 BodyGyro.Z.1        -9.667315e-01 -0.9662286483
4 15 BodyGyroJerk.X      -9.536491e-02 -0.9928890427
4 15 BodyGyroJerk.Y      -3.960688e-02 -0.9903133080
4 15 BodyGyroJerk.Z      -5.241483e-02 -0.9879372025
4 15 BodyGyroJerkMag     -9.921889e-01 -0.9897200495
4 15 BodyGyroMag         -9.573316e-01 -0.9634750749
4 15 GravityAcc.X         8.903643e-01 -0.9826208837
4 15 GravityAcc.Y         2.108493e-01 -0.9435614117
4 15 GravityAcc.Z         2.815660e-03 -0.9529736590
4 15 GravityAccMag       -9.586698e-01 -0.9379779056
4 16 BodyAcc.X            2.807686e-01 -0.9868256054
4 16 BodyAcc.X.1         -9.870438e-01 -0.9868924184
4 16 BodyAcc.Y           -1.024979e-02 -0.9516078725
4 16 BodyAcc.Y.1         -9.614567e-01 -0.9498292604
4 16 BodyAcc.Z           -8.914040e-02 -0.9396722471
4 16 BodyAcc.Z.1         -9.595522e-01 -0.9346521465
4 16 BodyAccJerk.X        7.343467e-02 -0.9908611348
4 16 BodyAccJerk.X.1     -9.909643e-01 -0.9915678677
4 16 BodyAccJerk.Y        9.856429e-03 -0.9818009707
4 16 BodyAccJerk.Y.1     -9.817522e-01 -0.9832307745
4 16 BodyAccJerk.Z       -1.150306e-02 -0.9834872129
4 16 BodyAccJerk.Z.1     -9.811780e-01 -0.9843624691
4 16 BodyAccJerkMag      -9.874727e-01 -0.9836153341
4 16 BodyAccMag          -9.618797e-01 -0.9410512361
4 16 BodyAccMag.1        -9.583355e-01 -0.9425882501
4 16 BodyBodyAccJerkMag  -9.839686e-01 -0.9821905548
4 16 BodyBodyGyroJerkMag -9.893631e-01 -0.9875063490
4 16 BodyBodyGyroMag     -9.540610e-01 -0.9388632151
4 16 BodyGyro.X          -4.120140e-02 -0.9810373733
4 16 BodyGyro.X.1        -9.786329e-01 -0.9820578614
4 16 BodyGyro.Y          -5.745254e-02 -0.9583365955
4 16 BodyGyro.Y.1        -9.667960e-01 -0.9543437525
4 16 BodyGyro.Z           7.957363e-02 -0.9602878313
4 16 BodyGyro.Z.1        -9.600583e-01 -0.9642700523
4 16 BodyGyroJerk.X      -9.572045e-02 -0.9895832794
4 16 BodyGyroJerk.Y      -4.503693e-02 -0.9906217933
4 16 BodyGyroJerk.Z      -5.883713e-02 -0.9883643214
4 16 BodyGyroJerkMag     -9.924446e-01 -0.9882612526
4 16 BodyGyroMag         -9.464174e-01 -0.9379424046
4 16 GravityAcc.X         9.424574e-01 -0.9801582433
4 16 GravityAcc.Y        -8.658825e-02 -0.9680232070
4 16 GravityAcc.Z         8.926822e-02 -0.9458135615
4 16 GravityAccMag       -9.618797e-01 -0.9410512361
4 17 BodyAcc.X            2.773570e-01 -0.9944439053
4 17 BodyAcc.X.1         -9.939694e-01 -0.9946573136
4 17 BodyAcc.Y           -1.415627e-02 -0.9618586298
4 17 BodyAcc.Y.1         -9.699280e-01 -0.9597891419
4 17 BodyAcc.Z           -1.136241e-01 -0.9657291958
4 17 BodyAcc.Z.1         -9.748416e-01 -0.9629210733
4 17 BodyAccJerk.X        7.507099e-02 -0.9943406030
4 17 BodyAccJerk.X.1     -9.945426e-01 -0.9946131622
4 17 BodyAccJerk.Y        5.609710e-03 -0.9886370023
4 17 BodyAccJerk.Y.1     -9.883274e-01 -0.9899158111
4 17 BodyAccJerk.Z       -1.554484e-03 -0.9905292619
4 17 BodyAccJerk.Z.1     -9.888281e-01 -0.9908182483
4 17 BodyAccJerkMag      -9.928147e-01 -0.9914464992
4 17 BodyAccMag          -9.727473e-01 -0.9650651911
4 17 BodyAccMag.1        -9.736268e-01 -0.9653996797
4 17 BodyBodyAccJerkMag  -9.914273e-01 -0.9903196264
4 17 BodyBodyGyroJerkMag -9.952046e-01 -0.9936245237
4 17 BodyBodyGyroMag     -9.833693e-01 -0.9747108530
4 17 BodyGyro.X          -4.254916e-02 -0.9896383258
4 17 BodyGyro.X.1        -9.884111e-01 -0.9900412605
4 17 BodyGyro.Y          -6.692459e-02 -0.9861286808
4 17 BodyGyro.Y.1        -9.887940e-01 -0.9848130981
4 17 BodyGyro.Z           8.600538e-02 -0.9797052259
4 17 BodyGyro.Z.1        -9.816171e-01 -0.9809696453
4 17 BodyGyroJerk.X      -9.424770e-02 -0.9952559372
4 17 BodyGyroJerk.Y      -4.111342e-02 -0.9949818809
4 17 BodyGyroJerk.Z      -5.109032e-02 -0.9938412575
4 17 BodyGyroJerkMag     -9.963348e-01 -0.9944467556
4 17 BodyGyroMag         -9.671777e-01 -0.9754102548
4 17 GravityAcc.X         9.448837e-01 -0.9901966170
4 17 GravityAcc.Y        -2.814673e-03 -0.9667201059
4 17 GravityAcc.Z        -1.358039e-01 -0.9566106441
4 17 GravityAccMag       -9.727473e-01 -0.9650651911
4 18 BodyAcc.X            2.772700e-01 -0.9943479886
4 18 BodyAcc.X.1         -9.931449e-01 -0.9949065658
4 18 BodyAcc.Y           -1.286913e-02 -0.9749281311
4 18 BodyAcc.Y.1         -9.765385e-01 -0.9749800686
4 18 BodyAcc.Z           -1.119048e-01 -0.9775727170
4 18 BodyAcc.Z.1         -9.829964e-01 -0.9757221214
4 18 BodyAccJerk.X        7.662289e-02 -0.9916246621
4 18 BodyAccJerk.X.1     -9.919247e-01 -0.9920390607
4 18 BodyAccJerk.Y        6.945603e-03 -0.9840027170
4 18 BodyAccJerk.Y.1     -9.836424e-01 -0.9856947444
4 18 BodyAccJerk.Z        2.787570e-03 -0.9901531218
4 18 BodyAccJerk.Z.1     -9.886897e-01 -0.9901416763
4 18 BodyAccJerkMag      -9.898696e-01 -0.9911593505
4 18 BodyAccMag          -9.836742e-01 -0.9815952860
4 18 BodyAccMag.1        -9.847815e-01 -0.9822261516
4 18 BodyBodyAccJerkMag  -9.904071e-01 -0.9910442979
4 18 BodyBodyGyroJerkMag -9.948082e-01 -0.9949676218
4 18 BodyBodyGyroMag     -9.865352e-01 -0.9812526328
4 18 BodyGyro.X          -3.330570e-02 -0.9919569589
4 18 BodyGyro.X.1        -9.899615e-01 -0.9925753995
4 18 BodyGyro.Y          -6.857963e-02 -0.9867533439
4 18 BodyGyro.Y.1        -9.887027e-01 -0.9857100879
4 18 BodyGyro.Z           8.481405e-02 -0.9815254954
4 18 BodyGyro.Z.1        -9.830274e-01 -0.9827972763
4 18 BodyGyroJerk.X      -9.547232e-02 -0.9941701907
4 18 BodyGyroJerk.Y      -3.971256e-02 -0.9942241621
4 18 BodyGyroJerk.Z      -5.230304e-02 -0.9928143251
4 18 BodyGyroJerkMag     -9.948734e-01 -0.9948689135
4 18 BodyGyroMag         -9.776350e-01 -0.9813726756
4 18 GravityAcc.X         9.098165e-01 -0.9940437714
4 18 GravityAcc.Y         1.298865e-01 -0.9840354795
4 18 GravityAcc.Z         1.618774e-01 -0.9783401832
4 18 GravityAccMag       -9.836742e-01 -0.9815952860
4 19 BodyAcc.X            2.738303e-01 -0.9763576630
4 19 BodyAcc.X.1         -9.792380e-01 -0.9752042453
4 19 BodyAcc.Y           -1.673926e-02 -0.9503889440
4 19 BodyAcc.Y.1         -9.607632e-01 -0.9480530701
4 19 BodyAcc.Z           -1.087077e-01 -0.9519296151
4 19 BodyAcc.Z.1         -9.663351e-01 -0.9475149318
4 19 BodyAccJerk.X        7.537471e-02 -0.9870432855
4 19 BodyAccJerk.X.1     -9.867756e-01 -0.9885769914
4 19 BodyAccJerk.Y        1.379210e-02 -0.9792677290
4 19 BodyAccJerk.Y.1     -9.791416e-01 -0.9809998577
4 19 BodyAccJerk.Z        1.731068e-03 -0.9867047403
4 19 BodyAccJerk.Z.1     -9.839805e-01 -0.9881519158
4 19 BodyAccJerkMag      -9.864240e-01 -0.9842051849
4 19 BodyAccMag          -9.620741e-01 -0.9517556573
4 19 BodyAccMag.1        -9.626326e-01 -0.9528022777
4 19 BodyBodyAccJerkMag  -9.837516e-01 -0.9836872727
4 19 BodyBodyGyroJerkMag -9.867274e-01 -0.9854164447
4 19 BodyBodyGyroMag     -9.642388e-01 -0.9504844173
4 19 BodyGyro.X          -2.141513e-02 -0.9846253068
4 19 BodyGyro.X.1        -9.817437e-01 -0.9855760482
4 19 BodyGyro.Y          -5.202079e-02 -0.9597583096
4 19 BodyGyro.Y.1        -9.681887e-01 -0.9555986101
4 19 BodyGyro.Z           9.689807e-02 -0.9655949763
4 19 BodyGyro.Z.1        -9.682358e-01 -0.9678692492
4 19 BodyGyroJerk.X      -1.009861e-01 -0.9884647527
4 19 BodyGyroJerk.Y      -4.251702e-02 -0.9874659151
4 19 BodyGyroJerk.Z      -5.908017e-02 -0.9853106900
4 19 BodyGyroJerkMag     -9.894503e-01 -0.9858312847
4 19 BodyGyroMag         -9.422290e-01 -0.9504918079
4 19 GravityAcc.X         5.813715e-01 -0.9693550101
4 19 GravityAcc.Y         3.603435e-01 -0.9699698137
4 19 GravityAcc.Z         4.891266e-01 -0.9603949608
4 19 GravityAccMag       -9.620741e-01 -0.9517556573
4 20 BodyAcc.X            2.780454e-01 -0.9830818589
4 20 BodyAcc.X.1         -9.812031e-01 -0.9839783753
4 20 BodyAcc.Y           -1.472293e-02 -0.9361227047
4 20 BodyAcc.Y.1         -9.451986e-01 -0.9350317005
4 20 BodyAcc.Z           -1.083696e-01 -0.9291063968
4 20 BodyAcc.Z.1         -9.475975e-01 -0.9249471755
4 20 BodyAccJerk.X        7.465684e-02 -0.9820782292
4 20 BodyAccJerk.X.1     -9.822436e-01 -0.9835657608
4 20 BodyAccJerk.Y        5.974303e-03 -0.9708968635
4 20 BodyAccJerk.Y.1     -9.711583e-01 -0.9727765773
4 20 BodyAccJerk.Z        1.601349e-03 -0.9765224888
4 20 BodyAccJerk.Z.1     -9.732115e-01 -0.9784589230
4 20 BodyAccJerkMag      -9.787746e-01 -0.9725378715
4 20 BodyAccMag          -9.527380e-01 -0.9377640282
4 20 BodyAccMag.1        -9.469135e-01 -0.9421512315
4 20 BodyBodyAccJerkMag  -9.717305e-01 -0.9725977442
4 20 BodyBodyGyroJerkMag -9.761084e-01 -0.9752265883
4 20 BodyBodyGyroMag     -9.533991e-01 -0.9437257559
4 20 BodyGyro.X          -3.640593e-02 -0.9763090171
4 20 BodyGyro.X.1        -9.699133e-01 -0.9784335385
4 20 BodyGyro.Y          -6.506893e-02 -0.9601045086
4 20 BodyGyro.Y.1        -9.646431e-01 -0.9580156964
4 20 BodyGyro.Z           6.428821e-02 -0.9457718035
4 20 BodyGyro.Z.1        -9.509634e-01 -0.9491768221
4 20 BodyGyroJerk.X      -9.599708e-02 -0.9774149109
4 20 BodyGyroJerk.Y      -4.072992e-02 -0.9796840973
4 20 BodyGyroJerk.Z      -4.658351e-02 -0.9797420841
4 20 BodyGyroJerkMag     -9.830103e-01 -0.9750761500
4 20 BodyGyroMag         -9.395744e-01 -0.9410699098
4 20 GravityAcc.X         9.244545e-01 -0.9858290344
4 20 GravityAcc.Y         7.333854e-02 -0.9669835342
4 20 GravityAcc.Z         1.516791e-01 -0.9358549662
4 20 GravityAccMag       -9.527380e-01 -0.9377640282
4 21 BodyAcc.X            2.775396e-01 -0.9917772872
4 21 BodyAcc.X.1         -9.906102e-01 -0.9923752294
4 21 BodyAcc.Y           -1.440097e-02 -0.9668775609
4 21 BodyAcc.Y.1         -9.680609e-01 -0.9675612900
4 21 BodyAcc.Z           -1.120579e-01 -0.9595678618
4 21 BodyAcc.Z.1         -9.708593e-01 -0.9564125051
4 21 BodyAccJerk.X        7.571098e-02 -0.9894393922
4 21 BodyAccJerk.X.1     -9.897592e-01 -0.9900278225
4 21 BodyAccJerk.Y        1.210201e-02 -0.9790028048
4 21 BodyAccJerk.Y.1     -9.791804e-01 -0.9803471688
4 21 BodyAccJerk.Z       -1.753522e-04 -0.9858236229
4 21 BodyAccJerk.Z.1     -9.834343e-01 -0.9868456724
4 21 BodyAccJerkMag      -9.859472e-01 -0.9865208651
4 21 BodyAccMag          -9.747350e-01 -0.9719942513
4 21 BodyAccMag.1        -9.748292e-01 -0.9744475932
4 21 BodyBodyAccJerkMag  -9.853424e-01 -0.9869915495
4 21 BodyBodyGyroJerkMag -9.900143e-01 -0.9910622048
4 21 BodyBodyGyroMag     -9.778397e-01 -0.9720272513
4 21 BodyGyro.X          -1.987128e-02 -0.9884105013
4 21 BodyGyro.X.1        -9.848936e-01 -0.9895593100
4 21 BodyGyro.Y          -6.530775e-02 -0.9763804873
4 21 BodyGyro.Y.1        -9.798309e-01 -0.9747232176
4 21 BodyGyro.Z           8.313260e-02 -0.9769726586
4 21 BodyGyro.Z.1        -9.768397e-01 -0.9791306785
4 21 BodyGyroJerk.X      -1.011148e-01 -0.9894729685
4 21 BodyGyroJerk.Y      -3.914834e-02 -0.9897226635
4 21 BodyGyroJerk.Z      -5.264099e-02 -0.9879545153
4 21 BodyGyroJerkMag     -9.903073e-01 -0.9903022327
4 21 BodyGyroMag         -9.649711e-01 -0.9712250616
4 21 GravityAcc.X         9.400314e-01 -0.9929364045
4 21 GravityAcc.Y         2.152067e-02 -0.9793553632
4 21 GravityAcc.Z        -5.677661e-02 -0.9654264939
4 21 GravityAccMag       -9.747350e-01 -0.9719942513
4 22 BodyAcc.X            2.735838e-01 -0.9784668237
4 22 BodyAcc.X.1         -9.785054e-01 -0.9786231902
4 22 BodyAcc.Y           -1.234684e-02 -0.9280591338
4 22 BodyAcc.Y.1         -9.395460e-01 -0.9269952535
4 22 BodyAcc.Z           -1.058274e-01 -0.9175648539
4 22 BodyAcc.Z.1         -9.466353e-01 -0.9093443056
4 22 BodyAccJerk.X        8.076873e-02 -0.9816641492
4 22 BodyAccJerk.X.1     -9.809445e-01 -0.9842996090
4 22 BodyAccJerk.Y       -8.427151e-04 -0.9647828324
4 22 BodyAccJerk.Y.1     -9.631295e-01 -0.9697760555
4 22 BodyAccJerk.Z       -1.268525e-02 -0.9789283563
4 22 BodyAccJerk.Z.1     -9.753307e-01 -0.9812722244
4 22 BodyAccJerkMag      -9.793037e-01 -0.9685767768
4 22 BodyAccMag          -9.421674e-01 -0.9243361840
4 22 BodyAccMag.1        -9.430782e-01 -0.9267980298
4 22 BodyBodyAccJerkMag  -9.689083e-01 -0.9670262760
4 22 BodyBodyGyroJerkMag -9.777754e-01 -0.9763181145
4 22 BodyBodyGyroMag     -9.519528e-01 -0.9335630098
4 22 BodyGyro.X          -3.604307e-02 -0.9810991724
4 22 BodyGyro.X.1        -9.772667e-01 -0.9823733463
4 22 BodyGyro.Y          -7.936174e-02 -0.9501734785
4 22 BodyGyro.Y.1        -9.591618e-01 -0.9461079435
4 22 BodyGyro.Z           8.044268e-02 -0.9465014177
4 22 BodyGyro.Z.1        -9.483671e-01 -0.9510456955
4 22 BodyGyroJerk.X      -9.864932e-02 -0.9856712503
4 22 BodyGyroJerk.Y      -4.234098e-02 -0.9802756194
4 22 BodyGyroJerk.Z      -5.171940e-02 -0.9795441052
4 22 BodyGyroJerkMag     -9.854760e-01 -0.9765037663
4 22 BodyGyroMag         -9.420774e-01 -0.9332684871
4 22 GravityAcc.X         8.393059e-01 -0.9720099887
4 22 GravityAcc.Y         2.085539e-01 -0.9542250153
4 22 GravityAcc.Z         3.155515e-01 -0.9279506499
4 22 GravityAccMag       -9.421674e-01 -0.9243361840
4 23 BodyAcc.X            2.733513e-01 -0.9876076366
4 23 BodyAcc.X.1         -9.863257e-01 -0.9883452582
4 23 BodyAcc.Y           -1.339450e-02 -0.9349335593
4 23 BodyAcc.Y.1         -9.534604e-01 -0.9307814872
4 23 BodyAcc.Z           -1.038087e-01 -0.9055843903
4 23 BodyAcc.Z.1         -9.420312e-01 -0.8961252639
4 23 BodyAccJerk.X        7.700224e-02 -0.9845618038
4 23 BodyAccJerk.X.1     -9.845509e-01 -0.9860196304
4 23 BodyAccJerk.Y        1.013514e-02 -0.9780458378
4 23 BodyAccJerk.Y.1     -9.781362e-01 -0.9795646969
4 23 BodyAccJerk.Z       -1.488234e-03 -0.9759789950
4 23 BodyAccJerk.Z.1     -9.726562e-01 -0.9779364472
4 23 BodyAccJerkMag      -9.823755e-01 -0.9736687763
4 23 BodyAccMag          -9.440808e-01 -0.9249632632
4 23 BodyAccMag.1        -9.458378e-01 -0.9270901184
4 23 BodyBodyAccJerkMag  -9.741215e-01 -0.9721170166
4 23 BodyBodyGyroJerkMag -9.807072e-01 -0.9784990381
4 23 BodyBodyGyroMag     -9.522933e-01 -0.9386807766
4 23 BodyGyro.X          -4.725835e-02 -0.9803637343
4 23 BodyGyro.X.1        -9.771500e-01 -0.9815232412
4 23 BodyGyro.Y          -6.843256e-02 -0.9481095260
4 23 BodyGyro.Y.1        -9.579203e-01 -0.9437334210
4 23 BodyGyro.Z           6.456732e-02 -0.9597186325
4 23 BodyGyro.Z.1        -9.654288e-01 -0.9619140543
4 23 BodyGyroJerk.X      -9.674222e-02 -0.9870846340
4 23 BodyGyroJerk.Y      -4.346026e-02 -0.9807274453
4 23 BodyGyroJerk.Z      -4.855611e-02 -0.9881301421
4 23 BodyGyroJerkMag     -9.865141e-01 -0.9792269979
4 23 BodyGyroMag         -9.365934e-01 -0.9370060974
4 23 GravityAcc.X         9.365092e-01 -0.9845367222
4 23 GravityAcc.Y         1.217511e-01 -0.9609174263
4 23 GravityAcc.Z         6.301116e-02 -0.9239536003
4 23 GravityAccMag       -9.440808e-01 -0.9249632632
4 24 BodyAcc.X            2.734757e-01 -0.9905937666
4 24 BodyAcc.X.1         -9.895295e-01 -0.9911000054
4 24 BodyAcc.Y           -1.312551e-02 -0.9562559621
4 24 BodyAcc.Y.1         -9.627732e-01 -0.9549980051
4 24 BodyAcc.Z           -1.030411e-01 -0.9570561115
4 24 BodyAcc.Z.1         -9.669918e-01 -0.9544026978
4 24 BodyAccJerk.X        7.633185e-02 -0.9885643822
4 24 BodyAccJerk.X.1     -9.888574e-01 -0.9892888075
4 24 BodyAccJerk.Y        4.767026e-03 -0.9795736781
4 24 BodyAccJerk.Y.1     -9.792282e-01 -0.9815501328
4 24 BodyAccJerk.Z       -1.133002e-03 -0.9846629468
4 24 BodyAccJerk.Z.1     -9.819713e-01 -0.9860084493
4 24 BodyAccJerkMag      -9.855558e-01 -0.9854184562
4 24 BodyAccMag          -9.689792e-01 -0.9637796832
4 24 BodyAccMag.1        -9.689050e-01 -0.9658522621
4 24 BodyBodyAccJerkMag  -9.844700e-01 -0.9856137200
4 24 BodyBodyGyroJerkMag -9.908548e-01 -0.9909330582
4 24 BodyBodyGyroMag     -9.779737e-01 -0.9691058991
4 24 BodyGyro.X          -3.562296e-02 -0.9881116487
4 24 BodyGyro.X.1        -9.856765e-01 -0.9888915518
4 24 BodyGyro.Y          -7.501327e-02 -0.9779540051
4 24 BodyGyro.Y.1        -9.812002e-01 -0.9762524278
4 24 BodyGyro.Z           8.004402e-02 -0.9712776541
4 24 BodyGyro.Z.1        -9.746869e-01 -0.9728517876
4 24 BodyGyroJerk.X      -9.517827e-02 -0.9914420078
4 24 BodyGyroJerk.Y      -4.061694e-02 -0.9897808106
4 24 BodyGyroJerk.Z      -5.159666e-02 -0.9898501603
4 24 BodyGyroJerkMag     -9.913064e-01 -0.9907245307
4 24 BodyGyroMag         -9.646333e-01 -0.9692571626
4 24 GravityAcc.X         9.196376e-01 -0.9896601499
4 24 GravityAcc.Y         1.822547e-01 -0.9716925447
4 24 GravityAcc.Z         1.095596e-01 -0.9634067957
4 24 GravityAccMag       -9.689792e-01 -0.9637796832
4 25 BodyAcc.X            2.785415e-01 -0.9918928286
4 25 BodyAcc.X.1         -9.914055e-01 -0.9921242794
4 25 BodyAcc.Y           -1.476968e-02 -0.9474576171
4 25 BodyAcc.Y.1         -9.591173e-01 -0.9448429932
4 25 BodyAcc.Z           -1.091604e-01 -0.9651395522
4 25 BodyAcc.Z.1         -9.747761e-01 -0.9620906146
4 25 BodyAccJerk.X        7.520870e-02 -0.9922786217
4 25 BodyAccJerk.X.1     -9.924788e-01 -0.9927501098
4 25 BodyAccJerk.Y        4.854159e-03 -0.9828709917
4 25 BodyAccJerk.Y.1     -9.829570e-01 -0.9840680254
4 25 BodyAccJerk.Z        2.107608e-03 -0.9884331534
4 25 BodyAccJerk.Z.1     -9.863264e-01 -0.9891561055
4 25 BodyAccJerkMag      -9.895451e-01 -0.9883118049
4 25 BodyAccMag          -9.704093e-01 -0.9600034145
4 25 BodyAccMag.1        -9.670180e-01 -0.9619972683
4 25 BodyBodyAccJerkMag  -9.879418e-01 -0.9876188011
4 25 BodyBodyGyroJerkMag -9.917817e-01 -0.9920195595
4 25 BodyBodyGyroMag     -9.793509e-01 -0.9703218972
4 25 BodyGyro.X          -3.520521e-02 -0.9899075842
4 25 BodyGyro.X.1        -9.880026e-01 -0.9905500031
4 25 BodyGyro.Y          -7.480027e-02 -0.9811935018
4 25 BodyGyro.Y.1        -9.838278e-01 -0.9798288832
4 25 BodyGyro.Z           8.527839e-02 -0.9726375586
4 25 BodyGyro.Z.1        -9.758059e-01 -0.9741728706
4 25 BodyGyroJerk.X      -9.548014e-02 -0.9923046538
4 25 BodyGyroJerk.Y      -3.916514e-02 -0.9913157677
4 25 BodyGyroJerk.Z      -4.955956e-02 -0.9914913878
4 25 BodyGyroJerkMag     -9.928647e-01 -0.9917664031
4 25 BodyGyroMag         -9.665687e-01 -0.9706391257
4 25 GravityAcc.X         8.656861e-01 -0.9888799806
4 25 GravityAcc.Y         2.082871e-01 -0.9634150169
4 25 GravityAcc.Z         1.671410e-01 -0.9694599825
4 25 GravityAccMag       -9.704093e-01 -0.9600034145
4 26 BodyAcc.X            2.582435e-01 -0.9797689879
4 26 BodyAcc.X.1         -9.825795e-01 -0.9787551768
4 26 BodyAcc.Y           -7.133645e-03 -0.9407989655
4 26 BodyAcc.Y.1         -9.542994e-01 -0.9377835390
4 26 BodyAcc.Z           -9.744487e-02 -0.9500044141
4 26 BodyAcc.Z.1         -9.675191e-01 -0.9447813403
4 26 BodyAccJerk.X        7.644432e-02 -0.9922583953
4 26 BodyAccJerk.X.1     -9.920254e-01 -0.9932998605
4 26 BodyAccJerk.Y        6.922390e-03 -0.9862152156
4 26 BodyAccJerk.Y.1     -9.858629e-01 -0.9877545887
4 26 BodyAccJerk.Z       -7.802380e-03 -0.9900087105
4 26 BodyAccJerk.Z.1     -9.879900e-01 -0.9906931144
4 26 BodyAccJerkMag      -9.908984e-01 -0.9899861117
4 26 BodyAccMag          -9.530800e-01 -0.9336027834
4 26 BodyAccMag.1        -9.524110e-01 -0.9345876991
4 26 BodyBodyAccJerkMag  -9.894819e-01 -0.9895212728
4 26 BodyBodyGyroJerkMag -9.939854e-01 -0.9942097697
4 26 BodyBodyGyroMag     -9.764639e-01 -0.9636506523
4 26 BodyGyro.X          -3.702174e-02 -0.9910277005
4 26 BodyGyro.X.1        -9.901449e-01 -0.9913184364
4 26 BodyGyro.Y          -8.406485e-02 -0.9734448138
4 26 BodyGyro.Y.1        -9.817408e-01 -0.9694881890
4 26 BodyGyro.Z           7.111095e-02 -0.9664413381
4 26 BodyGyro.Z.1        -9.704237e-01 -0.9682666669
4 26 BodyGyroJerk.X      -9.598482e-02 -0.9958825121
4 26 BodyGyroJerk.Y      -4.030702e-02 -0.9931398338
4 26 BodyGyroJerk.Z      -4.876272e-02 -0.9919297890
4 26 BodyGyroJerkMag     -9.944664e-01 -0.9940332071
4 26 BodyGyroMag         -9.540529e-01 -0.9647420223
4 26 GravityAcc.X         7.829556e-01 -0.9650829256
4 26 GravityAcc.Y         2.231056e-01 -0.9492867008
4 26 GravityAcc.Z         3.143876e-01 -0.9445808638
4 26 GravityAccMag       -9.530800e-01 -0.9336027834
4 27 BodyAcc.X            2.739413e-01 -0.9885801077
4 27 BodyAcc.X.1         -9.886821e-01 -0.9886591964
4 27 BodyAcc.Y           -1.552698e-02 -0.9715791257
4 27 BodyAcc.Y.1         -9.740579e-01 -0.9712660627
4 27 BodyAcc.Z           -1.055219e-01 -0.9658587351
4 27 BodyAcc.Z.1         -9.746658e-01 -0.9632206726
4 27 BodyAccJerk.X        7.790390e-02 -0.9906580979
4 27 BodyAccJerk.X.1     -9.908396e-01 -0.9912922707
4 27 BodyAccJerk.Y        4.670724e-03 -0.9850974707
